X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_nr_,crd_st_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-72.2648035999413,8.03832820720789,"35",PI-2023-C-7-E-38-00039257,"2023",C7,ALCALDÍA DE AYACUCHO (EDO. TÁCHIRA),Los Andes,Táchira,Ayacucho,Ayacucho,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),220000,"mejoramiento vial de la calle 9 en el tramo comprendido desde la carrera 0 hasta la carrera 00 del sector los chaguaramos, san juan de colón, municipio ayacucho.","el proyecto consiste en: remoción de capa asfaltica. compra y colocación de 100 toneladas de asfalto caliente, equivalente a 43.47 m3. compra de 120 litros de rc-250. cancelación de 7 fletes para el traslado del material asfaltico. para alcanzar la meta",Culminado,"18","18","889449","801618",Rehabilitación o Mejora,2023/04/21,24.59,8946.72631150874,400,m2,Si,asfalto caliente (toneladas),"100",carpeta,Elementos no asfalticos,,89.4672631150874,no,-72.2648035999413,8.03832820720789,./0.png
-72.2506625565046,8.02339756427814,"36",PI-2023-C-7-E-38-00039387,"2023",C7,ALCALDÍA DE AYACUCHO (EDO. TÁCHIRA),Los Andes,Táchira,Ayacucho,Ayacucho,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),150000,"mejoramiento vial, sector urdaneta calle 1 en el tramo comprendido desde la carrera 4 hasta la carrera 6, san juan de colón, municipio ayacucho.","el proyecto consiste en: remoción de capa asfaltica. compra y colocación de 67 toneladas de asfalto caliente, equivalente a 29.13 m3. compra de 110 litros de rc-250. cancelación de 5 fletes para el traslado del material asfaltico. para alcanzar la meta f",Culminado,"18","18","887882","803284",Rehabilitación o Mejora,2023/04/21,24.59,6100.04066693778,315,m2,Si,asfalto caliente (toneladas),"67",carpeta,Elementos no asfalticos,,91.0453830886236,no,-72.2506625565046,8.02339756427814,./0.png
-66.6873969318689,10.2407487534127,"37",PI-2022-C-1-E-126-00036277,"2022",C1,ALCALDÍA DE INDEPENDENCIA (EDO. MIRANDA),Central,Miranda,Independencia,Santa Teresa Del Tuy,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",126346.24,"asfaltado en carretera la raisa desde el sector la  damatera  hasta tomuso, municipio independencia del estado bolivariano de miranda","se trata de la preparación de la superficie a traves de la escarificacion suministro y colocación de carpetas asfalticas, justado a las características del sector, así como bacheo  y demarcacion.",Culminado,"19","19","1134409","751812",Rehabilitación o Mejora,2022/02/21,4.4,28715.0545454545,1500,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.6873969318689,10.2407487534127,./0.png
-67.3684334828117,9.91782759014877,"38",PI-2022-C-1-E-144-00036403,"2022",C1,ALCALDÍA DE JUAN GERMÁN ROSCIO NIEVES (EDO. GUÁRICO),Los LLanos,Guárico,Juan Germán Roscio Nieves,San Juan De Los Morros,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),265175.18,"rehabilitación del pavimento con mezcla asfaltica en caliente en la avenida  rómulo gallegos de san juan de los morros, municipio juan german roscio nieves, estado bolivariano de guarico.","consiste en el suministro, transporte y colocación  de 660 ton de mezcla asfaltica en caliente,  por medio de bacheo localizado ( demolición de pavimento, riego de adherencia con rc-250)  mejorar la carpeta de rodamiento de espesor variable (pavimentació",Culminado,"19","19","1097022","678453",Rehabilitación o Mejora,2022/02/17,4.39,60404.3690205011,660,Toneladas,Si,mezcla asfaltica en caliente,"660",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.3684334828117,9.91782759014877,./0.png
-71.1654535081196,8.57581632870716,"39",PI-2022-C-1-E-164-00036305,"2022",C1,ALCALDÍA DE LIBERTADOR (EDO. MÉRIDA),Los Andes,Mérida,Libertador,Domingo Peña,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),210000,bacheo y asfaltado desde el final de la calle principal de la urb. sta. mónica intersección con la av. humberto tejera cruce con la calle kennedy 2 frente al liceo bolivariano gonzalo picon febres hasta la intersección del final de la calle kennedy 2 con,el proyecto contempla ejecutar bacheo y asfaltado de las vias de acceso comprendido en el tramo desde el final de la calle principal de la urb. sta. mónica intersección con la av. humberto tejera cruce con la calle kennedy 2 frente al liceo bolivariano g,Culminado,"19","19","948700","261925",Rehabilitación o Mejora,2022/02/17,4.39,47835.9908883827,115,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.1654535081196,8.57581632870716,./0.png
-68.0110606615176,10.2308744745861,"40",PI-2022-C-1-E-201-00036260,"2022",C1,ALCALDÍA DE NAGUANAGUA (EDO. CARABOBO),Central,Carabobo,Naguanagua,Urbana Naguanagua,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),364844.71,"recuperación integral de vía en zona oeste, zona sureste y zona norte ( avenida universidad ) del municipio naguanagua , estado carabobo","demolición de pavimentos, aceras, brocales y cunetas de concreto; demolición de pavimentos de asfalto con equipo liviano ; excavación para estructuras; compactacion de rellenos incluye suministro de granzon ; transporte para las demoliciones; encofrado m",Culminado,"19","19","1133809","607946",Rehabilitación o Mejora,2022/02/17,4.39,83108.1343963554,100,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.0110606615176,10.2308744745861,./0.png
-66.7943621514338,10.4527116106119,"41",PI-2022-C-1-E-291-00036278,"2022",C1,ALCALDÍA DE SUCRE (EDO. MIRANDA),Central,Miranda,Sucre,Petare,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),452483.18,rehabilitacion y mejora de la vialidad de la parroquia petare del municipio sucre  del estado miranda,rehabilitación y mejora de la vialidad de la parroquia petare del municipio sucre del estado miranda a través de la colocación de asfalto en caliente para mejorar las condiciones de la misma y la mayor conectividad posible. se prevé utilizar 660 tonelada,Culminado,"19","19","1161073","743285",Rehabilitación o Mejora,2022/02/17,4.39,103071.339407745,660,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.7943621514338,10.4527116106119,./0.png
-68.3139919095683,9.90430871625183,"42",PI-2022-C-1-E-299-00036252,"2022",C1,ALCALDÍA DE TINAQUILLO (EDO. COJEDES),Los LLanos,Cojedes,Tinaquillo,Tinaquillo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),361984,"culminación del par vial de apamates ii, a través de la  pavimentación flexible (asfaltado) en el municipio tinaquillo del estado cojedes.",con el presente proyecto se realizara la pavimentación de 250 metros lineales de calzada con un ancho promedio de 10 metros lo que hace un aproximado de 800 ton de asfalto y la continuidad de 120 metros lineales de aceras y brocales. dentro de la ejecuci,Culminado,"19","19","1095176","575483",Ampliación,2022/02/17,4.39,82456.4920273349,800,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.3139919095683,9.90430871625183,./0.png
-71.7364990345207,8.34049400537068,"43",PI-2022-C-1-E-303-00036244,"2022",C1,ALCALDÍA DE TOVAR (EDO. MÉRIDA),Los Andes,Mérida,Tovar,Tovar,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),126694.4,"rehabilitacion del sistema vial desde la troncal 007 hasta la av. tachira, parroquia tovar, municipio tovar del estado merida.","el proyecto plantea la rehabilitación de la vialidad urbana que actualmente se encuentra en deplorables condiciones, mediante la sustitución de la carpeta de rodamiento o la ejecución de bacheo necesarios de manera de optimizar la circulación vehicular t",Culminado,"19","19","921594","196323",Rehabilitación o Mejora,2022/02/17,4.39,28859.7722095672,15,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.7364990345207,8.34049400537068,./0.png
-66.9716307558279,10.5954927366189,"44",PI-2022-C-1-E-321-00036390,"2022",C1,ALCALDÍA DE VARGAS (EDO. LA GUAIRA),Central,La Guaira,Vargas,Carlos Soublette,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),327830.52,"primera etapa de la repavimentacion y demarcacion de la calle principal de canaima desde el sector san rafael hasta el cruce con la av ppal de montesano,parroquia carlos soublette, municipio vargas. estado la guaira","?	limpieza y mantenimiento a mano de canales de concreto.
?	imprimación asfaltica empleando material asfaltico tipo rc-250
?	colocación de mezcla asfaltica en caliente.
?	demarcación continua y discontinua a lo largo del tramo asfaltado.
",Culminado,"19","19","1171479","721294",Rehabilitación o Mejora,2022/02/17,4.39,74676.6560364465,898.56,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.9716307558279,10.5954927366189,./0.png
-67.628102892974,5.66313933947295,"45",PI-2022-C-1-E-339-00036152,"2022",C1,GOBERNACIÓN DE AMAZONAS,Sur,Amazonas,Autónomo Atures,Fernando Girón Tovar,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),592120,"rehabilitacion de la carpeta asfaltica para mejorar la vialidad de la avenida orinoco,  en  la ciudad de puerto ayacucho, municipio atures,  del estado amazonas.","compra de material asfaltico y granular, para la continuación del asfaltado de la ciudad de puerto ayacucho, mediante la empresa asfalto y pavimentos amazonas c.a, perteneciente a la gobernación del estado amazonas,  en la avenida orinoco. se prefve el a",Culminado,"19","19","625296","652483",Rehabilitación o Mejora,2022/02/09,4.48,132169.642857143,2500,Toneladas,Si,material asfaltico (a-30) (ton),"5",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.628102892974,5.66313933947295,./0.png
-67.4731005221031,10.1955239641154,"46",PI-2022-C-1-E-342-00036153,"2022",C1,GOBERNACIÓN DE ARAGUA,Central,Aragua,Santiago Mariño,Turmero,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),408028.99,"pavimentación de la colectora 33 del sector la represa, la encrucijada de turmero, municipio santiago mariño del estado bolivariano de aragua.","el proyecto consiste en la pavimentación mediante la colocación de carpeta asfaltica corrida, en un area de 8490 metros cuadrados, para lo que se requiere colocar una cantidad de 980 toneladas de mezcla asfaltica. colocación de riego de adherencia tipo r",Culminado,"19","19","1127317","666274",Construcción Inicial,2022/02/09,4.48,91077.8995535714,989,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.4731005221031,10.1955239641154,./0.png
-67.5441573359417,10.2009569312573,"47",PI-2022-C-1-E-342-00036158,"2022",C1,GOBERNACIÓN DE ARAGUA,Central,Aragua,Francisco Linares Alcántara,Santa Rita,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),840486.44,construcción de vialidad de acceso principal en el urbanismo fundocoropo del municipio francisco linares alcantara del estado bolivariano de aragua.,"el proyecto consiste en la limpieza y conformación de base para la pavimentación mediante la colocación de carpeta asfaltica corrida, en un area de 16.982 metros cuadrados, para lo que se requiere colocar una cantidad de 1593 toneladas de mezcla asfaltic",Culminado,"19","19","1127922","659682",Construcción Inicial,2022/02/09,4.48,187608.580357143,1593,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-67.5441573359417,10.2009569312573,./0.png
-68.2157585277815,9.96524797973043,"48",PI-2022-C-1-E-346-00036168,"2022",C1,GOBERNACIÓN DE COJEDES,Los LLanos,Cojedes,Tinaquillo,Tinaquillo,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",306986.58,rehabilitacion del tramo vial tamanaco - chirguita  en municipio tinaquillo del estado bolivariano de cojedes,"se trata de la rehabilitacion de la vialidad urbana e interurbana el la t-005 desde chirguita hasta puente tamanaco mediante el saneamiento y acondicionamiento de la superficie de apoyo(base, sub-base y capa de rodamiento)suministro,transporte y colocaci",Culminado,"19","19","1084826","568042",Rehabilitación o Mejora,2022/02/09,4.48,68523.7901785714,600,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.2157585277815,9.96524797973043,./0.png
-68.9789158678433,9.9611755330267,"49",PI-2022-C-1-E-350-00036227,"2022",C1,GOBERNACIÓN DE LARA,Occidental,Lara,Simón Planas,Buría,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",399578,"mejoras viales en la vía manzanita-gamelotal, parroquia buría, municipio simón planas, estado lara (iv etapa)","consiste en la continuación de las mejoras de las condiciones estructurales y funcionales de la vía manzanita-gamelotal, parroquia buría, municipio simón planas, en esta fase se tiene contemplado la ejecución  de bacheo de bases y sub-bases a maquina y a",Culminado,"19","19","1086308","500565",Rehabilitación o Mejora,2022/02/09,4.48,89191.5178571429,300,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.9789158678433,9.9611755330267,./0.png
-66.8265928255255,10.6093835666486,"50",PI-2022-C-1-E-359-00036173,"2022",C1,GOBERNACIÓN DE LA GUAIRA,Central,La Guaira,Vargas,Naiguatá,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),539699.84,"rehabilitación de carretera perimetral  tanaguarenas-naiguata, desde la progresiva 0+000 hasta la progresiva 2+750 en el tramo comprendido entre el puente de tanaguarenas hasta el sector paso caballos, incluye repavimentación asfaltica, demarcación, colo","la carretera perimetral desde el sector tanaguarenas - naiguata posee un gran atractivo turístico debido a que bordea la costa litoralense, se encuentra en gran deterioro parte de su carpeta asfaltica, se plantea: escarificación por tramos de la carpeta",Culminado,"19","19","1173752","740451",Rehabilitación o Mejora,2022/02/10,4.45,121280.862921348,2750,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-66.8265928255255,10.6093835666486,./0.png
-68.7421254688267,10.341185892515,"51",PI-2022-C-1-E-360-00036206,"2022",C1,GOBERNACIÓN DE YARACUY,Occidental,Yaracuy,San Felipe,Capital San Felipe,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",245000,adquisicion de mezcla asfaltica y pintura trafico para la rehabilitacion de autopista centro occidental cimarron andresote del estado yaracuy,"el objeto de proyecto consiste en la rehabilitacion de la carpeta asfaltica de la autopista cimarron andresote, con la adquisicion y colocacion de mezcla asfaltica y pintura para la demarcacion  de vias, el cual sera realizado a traves de la fundacion ya",Culminado,"19","19","1143147","528232",Sin Tipo Obra,2022/02/09,4.48,54687.5,0,,Si,toneladas de mezcla asfaltica,"800",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-68.7421254688267,10.341185892515,./0.png
-71.5990964193552,10.6881318456966,"52",PI-2022-C-1-E-361-00036175,"2022",C1,GOBERNACIÓN DE ZULIA,Occidental,Zulia,Maracaibo,Olegario Villalobos,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),2296523.34,"rehabilitación vial de la av. 2 corredor vial el milagro desde la plaza el angel hasta la calle 99 (frente a tiendas traki), parroquias olegario villalobos, santa lucia y bolívar, municipio maracaibo, estado zulia.","la infraestructura vial de la av. 2 (el milagro) presenta fallas estructurales en la capa de rodamiento, que técnicamente se pueden describir como: baches, hundimientos, grietas, asfalto envejecido y erosionado, requiriéndose la colocación de 3.000 tonel",Culminado,"19","19","1177231","214808",Rehabilitación o Mejora,2022/02/09,4.48,512616.816964286,3000,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.5990964193552,10.6881318456966,./0.png
-71.6253595792586,10.6932970857737,"53",PI-2022-C-1-E-361-00036177,"2022",C1,GOBERNACIÓN DE ZULIA,Occidental,Zulia,Maracaibo,Coquivacoa,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1649513.27,"rehabilitación vial de la av. fuerzas armadas desde la intersección con prolongación circunvalación n° 02 hasta la intersección con la  av. milagro norte, parroquias coquivacoa y juana de avila, municipio maracaibo, estado zulia.","la vía posee una longitud aproximada de 3,70 km, su deterioro esta caracterizado por piel de cocodrilo, grietas, baches y desgaste de la capa de rodamiento, lo que acelera el deterioro de la estructura del asfalto. se contempla  su intervención mediante",Culminado,"19","19","1186829","213350",Rehabilitación o Mejora,2022/02/09,4.48,368194.926339286,3082.49,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-71.6253595792586,10.6932970857737,./0.png
-68.2993483586284,9.9234065123881,"54",PI-2022-C-10-E-346-00038169,"2022",C10,GOBERNACIÓN DE COJEDES,Los LLanos,Cojedes,Tinaquillo,Tinaquillo,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),425000,"rehabilitacion  de la avenida miranda tramo las tejas - apamates del municipio tinaquillo, en el estado bolivariano de cojedes, a través de la secretaria de infraestructura  y vialidad, adscrita a la gobernación del estado.","consiste en la rehabilitacion de la vialidad urbana mediante la colocacion de 450 toneladas de mezcla  asfaltica en caliente , suministro, transporte y remocion de capa asfaltica con equipo liviano y pesado, esto realizado a través de la secretaría de in",Culminado,"19","19","1094247","574672",Rehabilitación o Mejora,2022/09/14,8.01,53058.6766541823,2145,m2,Si,mezcla asfaltica,"450",carpeta,Elementos no asfalticos,,117.908170342627,no,-68.2993483586284,9.9234065123881,./0.png
-68.66335520334,11.0287499641407,"55",PI-2022-C-10-E-348-00038197,"2022",C10,GOBERNACIÓN DE FALCÓN,Occidental,Falcón,San Francisco,Capital San Francisco,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1200821.5,"rehabilitación integral de la troncal t003-fa moron - coro desde la prog. 97+800 hasta la prog. 156+000, parroquia san francisco, municipio san francisco, estado falcón","rehabilitación de distintos tramos de vía desde yaracal al araguan contemplando actividades de demolición de obras de arte de concreto (brocales y cunetas), demolición de pavimentos asfalticos, construcción de obras de drenajes (alcantarillas), limpieza",Culminado,"19","19","1236712","521131",Rehabilitación o Mejora,2022/09/14,8.01,149915.293383271,620,m2,Si,mezcla asfaltica tipo iv,"144",heterogeneo_asf,Por descripción,,,no,-68.66335520334,11.0287499641407,./0.png
